id,speaker,scene,primary_emotion,secondary_emotion,polarity,introspection,temper,attitude,sensitivity,words
2,NOYES,1,grief,loathing,-0.893,-0.966,,-0.821,,3
113,NOYES,1,,,-0.34,-0.966,0.316,-0.355,,4
139,NOYES,1,,,,,,,,4
149,NOYES,1,,,,,,,,4
176,NOYES,1,,,,,,,,4
201,NOYES,1,ecstasy,delight,0.839,0.907,,0.77,,6
3,ROOPE,1,,,,,,,,4
5,ROOPE,1,ecstasy,delight,0.369,0.317,,0.205,0.842,34
7,ROOPE,1,,delight,0.402,0.875,,0.382,,20
9,ROOPE,1,grief,loathing,0.032,-0.327,0.033,-0.108,,21
11,ROOPE,1,annoyance,,-0.302,,-0.302,,,9
13,ROOPE,1,,,-0.011,0.848,,0.007,-0.906,10
15,ROOPE,1,ecstasy,delight,0.773,0.84,,0.707,,6
18,ROOPE,1,,,-0.006,,0.035,0.138,,15
20,ROOPE,1,,,,,,,,6
21,ROOPE,1,loathing,,-0.969,,,-0.969,,5
23,ROOPE,1,joy,,0.66,0.66,,,,4
25,ROOPE,1,,,,,,,,3
27,ROOPE,1,,loathing,-0.01,,,-0.829,-0.03,15
29,ROOPE,1,,,,,,,,11
31,ROOPE,1,,,,,,,,2
33,ROOPE,1,,,-0.166,0.065,0.709,-0.824,-0.505,22
35,ROOPE,1,,loathing,-0.254,-0.832,-0.327,-0.178,,9
37,ROOPE,1,ecstasy,delight,0.448,0.92,-0.377,0.744,0.873,24
39,ROOPE,1,joy,,0.404,0.551,0.274,0.112,,12
41,ROOPE,1,,,,,,,,2
43,ROOPE,1,,,-0.023,0.522,0.266,-0.447,0.1,30
45,ROOPE,1,delight,,0.933,,,0.933,,8
47,ROOPE,1,,,,,,,,2
49,ROOPE,1,,,0.236,0.035,-0.041,0.806,0.23,18
51,ROOPE,1,ecstasy,delight,0.902,0.951,,0.819,0.842,17
53,ROOPE,1,,,,,,,,2
55,ROOPE,1,ecstasy,delight,0.83,0.926,,0.733,,3
57,ROOPE,1,rage,,-0.968,,-0.968,,,11
59,ROOPE,1,,loathing,-0.416,-0.35,0.673,-0.736,-0.997,30
61,ROOPE,1,ecstasy,delight,0.247,0.541,-0.899,0.74,,31
63,ROOPE,1,,,0.343,0.981,0.156,0.009,0.803,21
65,ROOPE,1,,,0.902,0.909,,,0.895,9
67,ROOPE,1,ecstasy,delight,0.629,0.933,0.222,0.432,0.825,30
69,ROOPE,1,ecstasy,,0.457,0.35,0.328,0.191,0.853,61
71,ROOPE,1,ecstasy,acceptance,0.361,0.366,0.613,0.207,0.768,61
73,ROOPE,1,ecstasy,delight,0.162,0.183,0.371,0.367,,28
75,ROOPE,1,disgust,,-0.655,,,-0.655,,8
77,ROOPE,1,ecstasy,delight,0.187,0.241,-0.084,0.324,0.055,122
79,ROOPE,1,ecstasy,bliss,0.667,0.9,0.559,0.466,0.959,51
81,ROOPE,1,ecstasy,delight,0.447,0.654,0.298,0.217,0.295,109
83,ROOPE,1,ecstasy,,0.188,0.873,-0.231,-0.566,0.234,29
85,ROOPE,1,disgust,joy,0.083,0.324,-0.166,-0.37,0.895,45
87,ROOPE,1,,,,,,,,2
90,ROOPE,1,,,,,,,,3
92,ROOPE,1,,,-0.216,,,-0.217,-0.216,12
94,ROOPE,1,,,-0.103,-0.007,,-0.199,,16
96,ROOPE,1,,,,,,,,4
98,ROOPE,1,,,,,,,,2
100,ROOPE,1,ecstasy,delight,0.7,0.888,0.275,0.553,0.945,14
102,ROOPE,1,,,,,,,,2
104,ROOPE,1,,,,,,,,2
106,ROOPE,1,,,,,,,,2
108,ROOPE,1,acceptance,,0.329,,,0.329,,7
110,ROOPE,1,grief,,-0.141,-0.436,0.752,-0.612,0.253,25
112,ROOPE,1,ecstasy,delight,0.839,0.888,,0.788,,5
115,ROOPE,1,,bliss,0.905,0.876,0.745,1.0,,9
117,ROOPE,1,rage,,-0.954,,-0.954,,,15
121,ROOPE,1,,calmness,0.24,0.991,0.376,-0.203,,13
125,ROOPE,1,,,,,,,,2
127,ROOPE,1,,,,,,,,3
129,ROOPE,1,enthusiasm,,0.899,,,,0.899,3
131,ROOPE,1,ecstasy,delight,0.794,0.91,0.376,0.771,0.93,26
133,ROOPE,1,ecstasy,bliss,0.845,0.887,0.803,,,6
136,ROOPE,1,,,,,,,,2
138,ROOPE,1,,,,,,,,4
140,ROOPE,1,,,,,,,,9
145,ROOPE,1,delight,,0.871,,,0.871,,4
151,ROOPE,1,ecstasy,delight,0.839,0.861,,0.817,,9
168,ROOPE,1,grief,loathing,-0.893,-0.966,,-0.821,,3
173,ROOPE,1,,delight,0.252,0.012,,0.208,0.86,19
175,ROOPE,1,ecstasy,,0.209,0.09,0.024,-0.23,0.09,18
177,ROOPE,1,,,,,,,,3
189,ROOPE,1,,,,,,,,4
191,ROOPE,1,ecstasy,delight,0.403,0.868,,0.377,,17
202,ROOPE,1,ecstasy,loathing,0.008,0.457,,-0.132,-0.357,43
225,ROOPE,1,acceptance,,0.311,,,0.311,,14
227,ROOPE,1,,,-0.012,,0.21,-0.043,0.047,28
229,ROOPE,1,ecstasy,delight,0.346,0.369,0.317,0.749,0.743,47
231,ROOPE,1,ecstasy,delight,0.847,0.907,,0.786,,34
359,ROOPE,1,ecstasy,delight,0.533,0.907,-0.508,0.786,0.947,31
361,ROOPE,1,,,,,,,,2
363,ROOPE,1,,,,,,,,3
954,ROOPE,3,ecstasy,delight,0.794,0.854,,0.735,,4
956,ROOPE,3,,,,,,,,3
958,ROOPE,3,enthusiasm,,0.998,,,,0.998,6
961,ROOPE,3,,,0.257,-0.039,0.223,-0.001,0.959,13
963,ROOPE,3,terror,,-0.864,,,,-0.864,17
965,ROOPE,3,,loathing,-0.135,-0.011,,-0.752,0.038,41
967,ROOPE,3,,,0.9,0.951,,,0.849,8
971,ROOPE,3,,,,,,,,2
973,ROOPE,3,ecstasy,,0.428,0.325,0.479,-0.041,0.784,28
975,ROOPE,3,,,,,,,,2
977,ROOPE,3,serenity,acceptance,0.147,,0.183,0.112,,9
979,ROOPE,3,grief,loathing,-0.076,-0.11,0.068,-0.069,-0.301,64
981,ROOPE,3,,loathing,-0.306,-0.904,0.216,-0.754,,10
983,ROOPE,3,ecstasy,delight,0.39,0.476,0.123,0.344,-0.659,111
985,ROOPE,3,,,,,,,,3
987,ROOPE,3,,,0.283,0.04,,0.515,0.205,26
989,ROOPE,3,ecstasy,delight,0.839,0.888,,0.788,,4
991,ROOPE,3,,,,,,,,3
993,ROOPE,3,eagerness,acceptance,0.328,,,0.013,0.643,3
995,ROOPE,3,,,,,,,,7
998,ROOPE,3,,enthusiasm,-0.087,-0.158,-0.228,0.311,0.794,24
1000,ROOPE,3,,,,,,,,2
1002,ROOPE,3,,,-0.033,0.003,0.008,-0.045,-0.029,22
1004,ROOPE,3,ecstasy,delight,0.839,0.888,,0.788,,11
1006,ROOPE,3,enthusiasm,delight,0.549,0.011,,0.283,0.924,23
1008,ROOPE,3,,,,,,,,4
1010,ROOPE,3,grief,loathing,-0.858,-0.934,,-0.782,,11
1013,ROOPE,3,delight,,0.999,,,0.999,,2
1015,ROOPE,3,grief,loathing,-0.782,-0.876,,-0.687,,21
1017,ROOPE,3,,,,,,,,9
1019,ROOPE,3,,acceptance,0.646,,0.375,0.532,0.957,20
1021,ROOPE,3,enthusiasm,,0.85,0.831,,0.837,0.812,35
1023,ROOPE,3,ecstasy,bliss,0.377,0.748,0.565,0.029,-0.242,45
1025,ROOPE,3,,,,,,,,4
1027,ROOPE,3,ecstasy,delight,0.839,0.888,,0.788,,7
1029,ROOPE,3,ecstasy,delight,0.778,0.888,,0.667,,3
1142,ROOPE,3,,,,,,,,6
1145,ROOPE,3,grief,loathing,-0.893,-0.966,,-0.821,,11
1147,ROOPE,3,ecstasy,delight,0.747,0.809,0.549,0.671,0.978,25
1149,ROOPE,3,,,,,,,,2
1151,ROOPE,3,ecstasy,delight,0.076,0.282,-0.205,0.223,,27
1153,ROOPE,3,annoyance,dislike,-0.188,,-0.251,-0.124,,2
1155,ROOPE,3,dislike,,-0.233,,,-0.233,,6
1159,ROOPE,3,,,,,,,,5
1162,ROOPE,3,ecstasy,delight,0.839,0.888,,0.788,,5
1169,ROOPE,3,,,0.074,,,,0.074,15
1170,ROOPE,3,,,,,,,,2
1175,ROOPE,3,ecstasy,delight,0.839,0.888,,0.788,,5
1189,ROOPE,3,,,,,,,,3
1195,ROOPE,3,,,,,,,,7
1269,ROOPE,3,ecstasy,delight,0.84,0.888,,0.788,0.807,20
1271,ROOPE,3,ecstasy,,0.176,0.202,0.745,0.214,-0.119,47
1275,ROOPE,3,ecstasy,delight,0.542,0.591,0.745,0.5,0.847,41
1289,ROOPE,3,ecstasy,delight,0.429,0.825,0.183,0.223,0.002,19
1313,ROOPE,3,ecstasy,delight,0.839,0.888,,0.788,,8
1316,ROOPE,3,,,,,,,,2
1339,ROOPE,3,,,-0.305,-0.999,0.207,-0.278,,12
1340,ROOPE,3,,,,,,,,4
1343,ROOPE,3,ecstasy,delight,0.611,0.687,0.031,0.788,,10
1348,ROOPE,3,grief,loathing,-0.897,-0.964,,-0.83,,9
1353,ROOPE,3,ecstasy,,0.212,0.327,,0.512,-0.733,21
1355,ROOPE,3,,,,,,,,3
1359,ROOPE,3,grief,loathing,-0.243,-0.22,-0.666,-0.433,,42
1361,ROOPE,3,grief,loathing,-0.291,-0.319,,-0.799,0.807,12
1370,ROOPE,3,,,,,,,,2
1371,ROOPE,3,disgust,,-0.446,,,-0.446,,7
1373,ROOPE,3,ecstasy,enthusiasm,0.793,0.904,,,0.682,5
1375,ROOPE,3,ecstasy,delight,0.852,0.954,,0.75,,6
1377,ROOPE,3,,,,,,,,3
1382,ROOPE,3,ecstasy,delight,0.4,0.421,,0.379,,14
1383,ROOPE,3,,,,,,,,14
1384,ROOPE,3,,,,,,,,2
1386,ROOPE,3,grief,loathing,-0.893,-0.966,,-0.821,,5
1390,ROOPE,3,,,,,,,,3
1391,ROOPE,3,grief,loathing,-0.825,-0.879,,-0.77,,4
1393,ROOPE,3,enthusiasm,,0.092,-0.364,0.754,0.094,0.449,53
1395,ROOPE,3,ecstasy,delight,0.839,0.888,,0.788,,5
1406,ROOPE,3,ecstasy,delight,0.839,0.888,,0.788,,8
1436,ROOPE,3,pleasantness,,0.546,,,0.546,,3
1461,ROOPE,3,,,,,,,,3
1463,ROOPE,3,pleasantness,,0.546,,,0.546,,7
1465,ROOPE,3,,delight,0.692,0.888,,0.667,,10
1468,ROOPE,3,,,,,,,,3
1470,ROOPE,3,,,,,,,,5
1474,ROOPE,3,ecstasy,delight,0.106,0.515,0.486,0.178,-0.528,85
1481,ROOPE,4,,,,,,,,9
1483,ROOPE,4,,,0.14,0.067,0.239,-0.052,0.957,96
1485,ROOPE,4,,bliss,0.355,0.159,0.744,,0.899,17
1487,ROOPE,4,,,-0.022,-0.071,-0.66,-0.318,0.82,35
1489,ROOPE,4,ecstasy,delight,0.839,0.888,,0.788,,8
1491,ROOPE,4,ecstasy,delight,0.282,0.722,-0.081,0.268,-0.332,46
1493,ROOPE,4,,,-0.66,-0.66,,,-0.66,11
1495,ROOPE,4,,acceptance,0.204,0.524,-0.007,0.167,0.417,42
1497,ROOPE,4,terror,loathing,-0.856,,,-0.79,-0.922,7
1499,ROOPE,4,,acceptance,0.335,,0.378,0.103,,11
1501,ROOPE,4,,delight,0.213,0.247,,0.796,,19
1503,ROOPE,4,ecstasy,bliss,0.85,0.883,0.745,,,9
1505,ROOPE,4,,,0.503,0.82,0.252,0.03,0.453,29
1507,ROOPE,4,ecstasy,delight,0.5,0.935,0.078,0.593,,17
1509,ROOPE,4,ecstasy,acceptance,0.071,0.148,0.462,-0.361,0.811,56
1511,ROOPE,4,,,0.159,0.552,0.774,-0.048,-0.129,30
1513,ROOPE,4,ecstasy,delight,0.381,0.926,,0.13,0.582,22
1515,ROOPE,4,enthusiasm,delight,0.868,0.969,,0.817,0.862,33
1517,ROOPE,4,ecstasy,calmness,0.337,0.351,0.388,,,37
1520,ROOPE,4,grief,loathing,-0.873,-0.986,,-0.761,,5
1522,ROOPE,4,grief,loathing,-0.284,-0.333,,-0.235,,23
1524,ROOPE,4,ecstasy,,0.593,0.947,0.731,0.291,0.817,24
1526,ROOPE,4,ecstasy,delight,0.847,0.931,,0.762,,2
1528,ROOPE,4,ecstasy,delight,0.852,0.954,,0.75,,12
1530,ROOPE,4,serenity,pleasantness,0.315,,0.29,0.339,,15
1531,ROOPE,4,,,,,,,,2
1533,ROOPE,4,,,,,,,,2
1535,ROOPE,4,ecstasy,,0.742,0.957,0.526,,,12
1537,ROOPE,4,,,,,,,,4
1539,ROOPE,4,,,0.081,0.163,0.048,-0.159,0.699,31
1541,ROOPE,4,pleasantness,,0.714,0.994,0.709,0.636,0.86,13
1543,ROOPE,4,grief,,-0.232,-0.165,-0.637,-0.11,-0.77,30
1545,ROOPE,4,ecstasy,,0.754,0.976,0.339,0.725,,10
1548,ROOPE,4,,,,,,,,2
1551,ROOPE,4,ecstasy,delight,0.839,0.888,,0.788,,8
1556,ROOPE,4,grief,loathing,-0.826,-0.948,,-0.704,,6
1557,ROOPE,4,ecstasy,delight,0.778,0.888,,0.667,,7
4,PHILIP,1,,,,,,,,4
6,PHILIP,1,ecstasy,delight,0.839,0.994,,0.683,,2
8,PHILIP,1,rage,,-0.973,,-0.973,,,22
10,PHILIP,1,grief,,-0.839,-0.839,,,,4
12,PHILIP,1,,,0.054,-0.06,,0.169,,11
14,PHILIP,1,ecstasy,delight,0.231,0.137,,0.627,0.08,41
16,PHILIP,1,ecstasy,delight,0.456,0.966,,0.668,-0.412,15
17,PHILIP,1,ecstasy,,0.877,0.919,,0.824,0.854,11
19,PHILIP,1,,,0.163,-0.019,,0.23,,7
22,PHILIP,1,ecstasy,,0.355,0.287,0.508,0.133,,14
24,PHILIP,1,ecstasy,delight,0.861,0.944,,0.777,,8
26,PHILIP,1,grief,fear,-0.662,-0.935,,,-0.389,15
28,PHILIP,1,,delight,0.892,0.957,,0.847,,11
30,PHILIP,1,,,,,,,,8
32,PHILIP,1,grief,,-0.998,-0.998,,,,6
34,PHILIP,1,,,0.215,0.024,0.312,0.057,0.998,31
36,PHILIP,1,,,-0.369,,-0.369,,,9
38,PHILIP,1,grief,,-0.98,-0.98,,,,10
40,PHILIP,1,,,-0.355,,-0.264,-0.446,,15
42,PHILIP,1,,,,,,,,6
44,PHILIP,1,enthusiasm,,0.891,,,,0.891,7
46,PHILIP,1,disgust,,-0.446,,,-0.446,,7
48,PHILIP,1,ecstasy,delight,0.825,0.897,,0.698,0.699,20
50,PHILIP,1,ecstasy,,0.516,0.994,0.25,0.246,0.842,19
52,PHILIP,1,ecstasy,,0.182,0.784,0.562,-0.322,-0.075,34
54,PHILIP,1,ecstasy,delight,0.544,0.45,0.842,0.707,-0.387,54
56,PHILIP,1,,bliss,0.519,0.975,0.274,,0.903,20
58,PHILIP,1,,,0.76,0.991,0.376,0.723,0.949,13
60,PHILIP,1,enthusiasm,delight,0.843,,,0.804,0.881,5
62,PHILIP,1,grief,loathing,-0.873,-0.986,,-0.761,,7
64,PHILIP,1,ecstasy,enthusiasm,0.814,0.904,,,0.724,5
66,PHILIP,1,ecstasy,delight,0.511,0.644,0.296,0.439,0.451,27
68,PHILIP,1,ecstasy,bliss,0.633,0.957,0.783,0.394,0.551,52
70,PHILIP,1,,fear,-0.561,-0.976,,-0.446,-0.376,14
72,PHILIP,1,,,,,,,,3
74,PHILIP,1,grief,loathing,-0.821,-0.866,,-0.776,,7
76,PHILIP,1,,loathing,-0.698,-0.906,,-0.645,,7
78,PHILIP,1,,acceptance,0.539,,0.285,0.018,0.927,10
80,PHILIP,1,,,,,,,,3
82,PHILIP,1,grief,,-0.078,-0.101,,-0.02,0.817,13
84,PHILIP,1,,,,,,,,13
86,PHILIP,1,enthusiasm,,-0.023,0.165,-0.277,-0.788,0.539,34
88,PHILIP,1,,,0.286,,,0.286,,11
89,PHILIP,1,,delight,0.241,-0.036,0.271,0.211,0.889,17
91,PHILIP,1,ecstasy,acceptance,0.207,0.358,0.477,0.069,-0.145,70
93,PHILIP,1,ecstasy,acceptance,0.118,0.403,0.155,0.034,-0.143,40
95,PHILIP,1,grief,terror,0.008,-0.556,0.282,-0.11,-0.168,68
97,PHILIP,1,joy,calmness,0.058,0.573,0.042,0.117,-0.907,32
99,PHILIP,1,ecstasy,delight,0.326,0.429,0.279,0.535,,23
101,PHILIP,1,grief,loathing,-0.806,-0.925,,-0.688,,24
103,PHILIP,1,ecstasy,,0.766,0.94,0.376,,0.807,12
105,PHILIP,1,ecstasy,delight,0.857,0.874,,0.813,,16
107,PHILIP,1,ecstasy,delight,0.693,0.914,0.285,0.519,,22
109,PHILIP,1,,,,,,,,2
111,PHILIP,1,ecstasy,delight,0.433,0.307,,0.765,0.959,30
119,PHILIP,1,,,,,,,,5
123,PHILIP,1,,,-0.386,-0.443,,,-0.329,5
134,PHILIP,1,,,,,,,,3
170,PHILIP,1,ecstasy,calmness,0.683,0.991,0.376,,,2
172,PHILIP,1,,,,,,,,3
174,PHILIP,1,,,,,,,,2
193,PHILIP,1,ecstasy,,0.849,0.932,0.821,0.712,,19
195,PHILIP,1,,,,,,,,9
197,PHILIP,1,ecstasy,delight,0.425,0.907,,0.374,,27
199,PHILIP,1,ecstasy,,0.951,0.951,,,,2
208,PHILIP,1,,,,,,,,2
210,PHILIP,1,,,,,,,,2
212,PHILIP,1,delight,,0.919,,,0.919,,4
217,PHILIP,1,serenity,acceptance,0.122,,0.202,0.042,,2
219,PHILIP,1,serenity,acceptance,0.122,,0.202,0.042,,2
221,PHILIP,1,,,0.354,,,0.546,0.258,23
223,PHILIP,1,,,,,,,,3
228,PHILIP,1,,,,,,,,5
233,PHILIP,1,ecstasy,calmness,0.683,0.991,0.376,,,2
235,PHILIP,1,rage,acceptance,-0.492,,-0.535,0.137,-0.329,24
237,PHILIP,1,,,-0.29,0.015,,-0.288,,36
239,PHILIP,1,ecstasy,,0.511,0.747,0.195,0.38,0.891,44
241,PHILIP,1,ecstasy,delight,0.264,0.87,-0.89,0.475,-0.915,38
243,PHILIP,1,,,,,,,,2
245,PHILIP,1,,,,,,,,4
247,PHILIP,1,ecstasy,,0.92,0.92,,,,3
249,PHILIP,1,,,,,,,,3
251,PHILIP,1,enthusiasm,delight,0.895,,,0.819,0.972,7
253,PHILIP,1,,,,,,,,8
255,PHILIP,1,,,,,,,,2
257,PHILIP,1,annoyance,,-0.329,,-0.329,,,2
259,PHILIP,1,,,,,,,,3
261,PHILIP,1,,,,,,,,2
263,PHILIP,1,,,,,,,,3
265,PHILIP,1,,,,,,,,4
267,PHILIP,1,ecstasy,calmness,0.683,0.991,0.376,,,4
269,PHILIP,1,,,,,,,,2
271,PHILIP,1,ecstasy,bliss,0.81,0.876,0.745,,,3
273,PHILIP,1,sadness,fear,-0.471,-0.589,,,-0.353,5
275,PHILIP,1,sadness,fear,-0.471,-0.589,,,-0.353,5
277,PHILIP,1,,anxiety,-0.388,,-0.33,-0.446,,27
279,PHILIP,1,ecstasy,enthusiasm,0.836,0.969,,,0.703,14
281,PHILIP,1,,,,,,,,2
283,PHILIP,1,,,,,,,,2
285,PHILIP,1,grief,loathing,-0.822,-0.972,,-0.671,,2
287,PHILIP,1,grief,loathing,-0.832,-0.916,,-0.748,,3
289,PHILIP,1,,,,,,,,4
291,PHILIP,1,ecstasy,delight,0.873,0.909,,0.777,,5
293,PHILIP,1,,,,,,,,2
295,PHILIP,1,,,,,,,,4
297,PHILIP,1,,,,,,,,18
299,PHILIP,1,ecstasy,enthusiasm,0.868,0.991,,,0.745,5
301,PHILIP,1,anger,,-0.58,,-0.58,,,2
303,PHILIP,1,ecstasy,,0.41,0.915,0.008,0.281,0.873,19
305,PHILIP,1,ecstasy,,0.197,0.948,-0.106,0.387,,24
307,PHILIP,1,,delight,0.531,0.36,,0.742,0.368,26
309,PHILIP,1,,,,,,,,2
311,PHILIP,1,ecstasy,delight,0.296,0.336,,0.257,,18
313,PHILIP,1,serenity,acceptance,0.197,,0.251,0.142,,7
315,PHILIP,1,,,,,,,,6
317,PHILIP,1,,,0.476,0.862,0.166,0.438,,22
319,PHILIP,1,,,0.647,0.615,0.688,0.79,0.861,18
321,PHILIP,1,,,,,,,,13
323,PHILIP,1,ecstasy,delight,0.794,0.91,,0.74,,30
325,PHILIP,1,,,-0.311,-0.012,-0.915,-0.005,,15
327,PHILIP,1,rage,,-0.915,,-0.915,,,8
329,PHILIP,1,delight,,0.714,0.861,0.364,0.77,,16
331,PHILIP,1,,delight,0.572,0.253,0.538,0.655,0.556,49
333,PHILIP,1,,delight,0.305,0.945,,0.26,,10
335,PHILIP,1,,loathing,-0.524,-0.925,,-0.465,,14
337,PHILIP,1,,,,,,,,3
339,PHILIP,1,,,-0.338,-0.901,0.205,-0.327,,14
341,PHILIP,1,,,,,,,,4
343,PHILIP,1,responsive,acceptance,0.094,,,0.094,,15
345,PHILIP,1,ecstasy,enthusiasm,0.848,0.888,,,0.807,11
347,PHILIP,1,ecstasy,bliss,0.824,0.904,0.72,0.796,,25
349,PHILIP,1,grief,loathing,-0.702,-0.874,,-0.789,-0.441,24
351,PHILIP,1,ecstasy,,0.506,0.927,0.782,0.745,-0.172,18
353,PHILIP,1,,,,,,,,2
355,PHILIP,1,,,,,,,,3
357,PHILIP,1,anger,disgust,-0.406,,-0.44,-0.373,,6
364,PHILIP,1,,,0.074,0.049,0.326,0.081,0.329,12
810,PHILIP,2,,,,,,,,8
812,PHILIP,2,pleasantness,,0.546,,,0.546,,7
813,PHILIP,2,,,,,,,,5
814,PHILIP,2,,,,,,,,2
816,PHILIP,2,ecstasy,delight,0.817,0.875,,0.759,,8
819,PHILIP,2,,,-0.042,,0.16,-0.446,,26
822,PHILIP,2,terror,loathing,-0.062,0.073,0.479,-0.272,-0.05,33
826,PHILIP,2,,disgust,-0.16,-0.702,,0.035,0.101,19
829,PHILIP,2,responsiveness,,0.311,,,,0.311,17
831,PHILIP,2,serenity,pleasantness,0.34,,0.317,0.363,,14
833,PHILIP,2,ecstasy,delight,0.292,0.381,0.823,0.773,-0.691,19
835,PHILIP,2,anxiety,,-0.24,,,,-0.24,5
839,PHILIP,2,enthusiasm,,0.957,,,,0.957,4
841,PHILIP,2,contentment,acceptance,0.159,0.179,,0.138,,14
843,PHILIP,2,,,-0.076,0.04,0.293,-0.133,,13
847,PHILIP,2,ecstasy,delight,0.38,0.539,0.286,0.604,0.699,33
854,PHILIP,2,,,,,,,,13
856,PHILIP,2,ecstasy,loathing,0.058,0.359,0.646,-0.21,-0.651,35
859,PHILIP,2,grief,rage,-0.413,-0.867,-0.819,,0.034,17
862,PHILIP,2,grief,loathing,-0.788,-0.9,,-0.676,,7
866,PHILIP,2,ecstasy,,0.479,0.487,0.408,0.279,0.854,42
871,PHILIP,2,ecstasy,delight,0.828,0.886,,0.77,,12
873,PHILIP,2,,,,,,,,8
878,PHILIP,2,,,,,,,,11
880,PHILIP,2,,,,,,,,3
882,PHILIP,2,grief,disgust,-0.321,-0.835,,-0.447,0.957,23
891,PHILIP,2,enthusiasm,delight,0.362,-0.317,,0.496,0.591,50
894,PHILIP,2,ecstasy,,0.303,0.713,-0.09,0.281,0.401,112
896,PHILIP,2,,,,,,,,4
900,PHILIP,2,,,,,,,,5
902,PHILIP,2,,acceptance,-0.005,-0.893,0.202,0.269,0.126,34
904,PHILIP,2,serenity,acceptance,0.122,,0.202,0.042,,2
907,PHILIP,2,,,,,,,,2
911,PHILIP,2,ecstasy,delight,0.857,0.874,,0.813,,12
914,PHILIP,2,bliss,delight,0.793,,0.864,0.723,,4
916,PHILIP,2,ecstasy,,0.394,0.301,0.745,0.786,0.568,22
918,PHILIP,2,ecstasy,delight,0.209,0.327,0.107,0.169,0.738,98
921,PHILIP,2,ecstasy,delight,0.432,0.407,0.473,0.448,0.289,163
924,PHILIP,2,acceptance,,0.261,,,0.261,,3
926,PHILIP,2,,,,,,,,5
949,PHILIP,3,,,,,,,,7
951,PHILIP,3,melancholy,dislike,-0.139,-0.185,,-0.092,,10
953,PHILIP,3,,,,,,,,6
955,PHILIP,3,ecstasy,,0.829,0.933,0.709,0.74,,11
957,PHILIP,3,,,-0.078,0.953,-0.09,-0.397,,13
960,PHILIP,3,,,,,,,,8
964,PHILIP,3,,,0.376,0.441,,0.096,0.741,17
966,PHILIP,3,ecstasy,pleasantness,0.645,0.895,,0.396,,5
968,PHILIP,3,,,0.663,0.629,,0.469,0.881,27
970,PHILIP,3,enthusiasm,delight,0.754,0.626,,0.734,0.905,19
972,PHILIP,3,ecstasy,,0.422,0.445,0.73,-0.02,,24
974,PHILIP,3,ecstasy,delight,0.111,0.051,0.285,0.07,0.957,60
976,PHILIP,3,grief,loathing,-0.089,-0.128,-0.091,-0.126,0.008,132
978,PHILIP,3,ecstasy,,0.27,0.433,0.213,0.025,0.812,19
980,PHILIP,3,ecstasy,,0.106,0.232,-0.401,0.022,0.182,86
982,PHILIP,3,ecstasy,,0.509,0.646,0.39,0.325,,57
984,PHILIP,3,,,0.005,0.01,0.745,-0.745,,18
986,PHILIP,3,ecstasy,,0.808,0.765,0.696,0.68,0.937,25
988,PHILIP,3,ecstasy,,0.365,0.895,0.742,-0.378,0.204,66
990,PHILIP,3,ecstasy,delight,0.686,0.929,0.745,0.481,-0.483,55
992,PHILIP,3,ecstasy,,0.771,0.946,0.56,0.644,0.818,57
994,PHILIP,3,ecstasy,delight,0.385,0.783,0.458,0.198,-0.05,104
996,PHILIP,3,delight,,0.91,,,0.91,,3
997,PHILIP,3,serenity,pleasantness,0.347,,0.3,0.393,,4
999,PHILIP,3,,,,,,,,3
1001,PHILIP,3,terror,,-0.892,,,,-0.892,12
1003,PHILIP,3,ecstasy,delight,0.139,0.464,,0.347,,13
1005,PHILIP,3,ecstasy,delight,0.257,0.31,0.042,0.221,0.962,44
1007,PHILIP,3,,,,,,,,8
1009,PHILIP,3,,,,,,,,6
1011,PHILIP,3,,,,,,,,2
1012,PHILIP,3,,,,,,,,3
1014,PHILIP,3,serenity,acceptance,0.147,,0.183,0.112,,10
1016,PHILIP,3,,,,,,,,3
1018,PHILIP,3,,,,,,,,3
1020,PHILIP,3,,,,,,,,5
1022,PHILIP,3,,,,,,,,2
1024,PHILIP,3,ecstasy,delight,0.416,0.446,,0.21,,19
1026,PHILIP,3,terror,,-0.88,,,,-0.88,3
1028,PHILIP,3,ecstasy,delight,0.891,0.975,,0.807,,2
1030,PHILIP,3,enthusiasm,,0.616,0.023,,-0.047,0.93,16
1032,PHILIP,3,,,,,,,,4
1034,PHILIP,3,,,0.376,0.106,,0.227,0.927,22
1036,PHILIP,3,,,,,,,,3
1038,PHILIP,3,,,0.1,,-0.187,0.899,-0.412,17
1040,PHILIP,3,,,0.507,0.31,,0.389,0.889,12
1042,PHILIP,3,,,,,,,,3
1044,PHILIP,3,grief,fear,-0.636,-0.911,,,-0.361,2
1046,PHILIP,3,,,-0.096,0.039,,0.003,-0.329,30
1048,PHILIP,3,grief,,-0.012,-0.301,0.868,-0.781,-0.458,39
1050,PHILIP,3,,bliss,-0.04,0.003,0.725,,,12
1052,PHILIP,3,,delight,0.308,0.019,0.725,0.295,0.351,19
1054,PHILIP,3,ecstasy,delight,0.562,0.602,,0.749,0.068,39
1056,PHILIP,3,,,,,,,,6
1058,PHILIP,3,,,0.19,0.066,,-0.123,0.726,14
1060,PHILIP,3,,,,,,,,11
1061,PHILIP,3,,,,,,,,3
1063,PHILIP,3,,pleasantness,-0.051,,0.29,-0.023,,16
1065,PHILIP,3,,,,,,,,5
1067,PHILIP,3,,,0.135,0.012,0.39,0.394,-0.387,16
